"UT","KeyWord","SDG","Type","Freq"
"WOS:000310191100003","HEALTH#POLICY"," 3","HEALTH#POLICY","1"
"WOS:000378119500003","HEALTH#POLICY"," 3","HEALTH#POLICY","1"
"WOS:000385394900003","HEALTH#POLICY"," 3","HEALTH#POLICY","2"
"WOS:000418360700007","HEALTH#POLICY"," 3","HEALTH#POLICY","1"
"WOS:000496506600030","HEALTH#POLICY"," 3","HEALTH#POLICY","1"
"WOS:000454961400006","HYGIENE#HEALTH"," 3","HYGIENE#HEALTH","1"
"WOS:000307485000006","SOCIAL SECURITY#HEALTH"," 3","SOCIAL SECURITY#HEALTH","2"
"WOS:000088744500002","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000188047700005","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000208399700008","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000212150800001","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000224793300016","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000233443600003","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000237756800020","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000238606600011","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000238606600014","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000248879800006","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000252763900003","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000253418400001","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000264573300008","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000270623500010","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000274422200006","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000274422200008","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000277529200004","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000283410400007","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000284631400011","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000286852800003","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000306672500002","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000314556400002","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000316717600002","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000320097100005","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000320751000002","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000324036400008","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000326900800007","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000330750900013","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000333505400010","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000337243200005","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000340291000006","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000344377800002","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000349644100009","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000359955900002","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000362234400003","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000367762500082","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000369088600065","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000372169000004","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000372212000001","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000382797300003","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000382983100004","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000385394900003","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000388775100003","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000388826700028","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000390711100003","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000393656500006","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000405859500010","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000408861800068","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000410929100001","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000422184000034","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000423002500113","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000430779600029","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000431937500021","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000432920000007","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000436570100342","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000437568000004","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000443101400014","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000446111400021","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000446113700005","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000446321000006","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000455338100130","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000456356700005","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000457499200001","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000459477100001","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000461854800064","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000463947200034","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000467707600011","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000467727400015","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000467752200214","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000471010300115","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000472684600013","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000476713800007","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000478391400001","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000481442100009","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000487361700001","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000490873300013","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000500918900003","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000503854600009","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000507948200004","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000513084000001","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000516824600137","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000519135100041","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000522209300007","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000522470900248","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000528351200001","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000531558100350","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000531843500001","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000538389100003","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000544479600005","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000547246100002","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000548372100004","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000548372100009","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000548372100016","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000555910700001","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000561881200001","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000576171300016","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000579002800001","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000583125400001","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000590969800003","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000612726200002","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000620353800001","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000630392200001","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000635669500001","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000638567300001","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000644662500013","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000645745800001","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000648164700001","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000652180700022","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000652238900003","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000662958100001","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000664525700001","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000669348500005","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000672815200008","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000683760600024","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000686590300019","SUSTAINABLE#EDUCATION"," 4","SUSTAINAB*#EDUCATI*","1"
"WOS:000446321000006","ACCESSIBLE#EDUCATION"," 4","ACCESSIBLE#EDUCATION","1"
"WOS:000538389100003","CITIZENSHIP#EDUCATION"," 4","CITIZENSHIP#EDUCATION","1"
"WOS:000683760600024","CITIZENSHIP#EDUCATION"," 4","CITIZENSHIP#EDUCATION","1"
"WOS:000516824600137","COMPETENCE#SCHOOL"," 4","COMPETENCE#SCHOOL","2"
"WOS:000522209300007","COMPETENCE#SCHOOL"," 4","COMPETENCE#SCHOOL","1"
"WOS:000648164700001","COMPETENCE#SCHOOL"," 4","COMPETENCE#SCHOOL","1"
"WOS:000088744500002","COMPETENCE#TRAINING"," 4","COMPETENCE#TRAINING","1"
"WOS:000548372100004","COMPETENCE#TRAINING"," 4","COMPETENCE#TRAINING","1"
"WOS:000467752200214","COMPETENCE#UNIVERSITY"," 4","COMPETENCE#UNIVERSITY","1"
"WOS:000548372100004","COMPETENCE#UNIVERSITY"," 4","COMPETENCE#UNIVERSITY","1"
"WOS:000669348500005","COMPETENCE#UNIVERSITY"," 4","COMPETENCE#UNIVERSITY","1"
"WOS:000324036400008","CULTURAL#DIVERSITY#EDUCATION"," 4","CULTURAL#DIVERSITY#EDUCATION","1"
"WOS:000407683300012","CULTURAL#DIVERSITY#EDUCATION"," 4","CULTURAL#DIVERSITY#EDUCATION","1"
"WOS:000233443600003","EDUCATION MANAGEMENT"," 4","EDUCATION MANAGEMENT","1"
"WOS:000531843500001","EDUCATION REFORM"," 4","EDUCATION REFORM","1"
"WOS:000188047700005","EDUCATION RESEARCH"," 4","EDUCATION RESEARCH","1"
"WOS:000320751000002","EDUCATION RESEARCH"," 4","EDUCATION RESEARCH","1"
"WOS:000324036400008","EDUCATION RESEARCH"," 4","EDUCATION RESEARCH","1"
"WOS:000333505400010","EDUCATION RESEARCH"," 4","EDUCATION RESEARCH","2"
"WOS:000388775100003","EDUCATION RESEARCH"," 4","EDUCATION RESEARCH","1"
"WOS:000548372100009","EDUCATION RESEARCH"," 4","EDUCATION RESEARCH","1"
"WOS:000664525700001","EDUCATION RESEARCH"," 4","EDUCATION RESEARCH","1"
"WOS:000547246100002","EDUCATION TECHNOLOGY"," 4","EDUCATION TECHNOLOGY","3"
"WOS:000446321000006","EDUCATION#ACCESSIBLE"," 4","EDUCATION#ACCESSIBLE","1"
"WOS:000330750900013","EDUCATION#GOVERNANCE"," 4","EDUCATION#GOVERNANCE","2"
"WOS:000337243200005","EDUCATION#GOVERNANCE"," 4","EDUCATION#GOVERNANCE","1"
"WOS:000407683300012","EDUCATION#GOVERNANCE"," 4","EDUCATION#GOVERNANCE","1"
"WOS:000432920000007","EDUCATION#GOVERNANCE"," 4","EDUCATION#GOVERNANCE","1"
"WOS:000433982500051","EDUCATION#GOVERNANCE"," 4","EDUCATION#GOVERNANCE","1"
"WOS:000446321000006","EDUCATION#GOVERNANCE"," 4","EDUCATION#GOVERNANCE","1"
"WOS:000456356700005","EDUCATION#GOVERNANCE"," 4","EDUCATION#GOVERNANCE","2"
"WOS:000467707600011","EDUCATION#GOVERNANCE"," 4","EDUCATION#GOVERNANCE","1"
"WOS:000487361700001","EDUCATION#GOVERNANCE"," 4","EDUCATION#GOVERNANCE","1"
"WOS:000531843500001","EDUCATION#GOVERNANCE"," 4","EDUCATION#GOVERNANCE","1"
"WOS:000635669500001","EDUCATION#GOVERNANCE"," 4","EDUCATION#GOVERNANCE","1"
"WOS:000188047700005","EDUCATION#POLICY"," 4","EDUCATION#POLICY","2"
"WOS:000208399700008","EDUCATION#POLICY"," 4","EDUCATION#POLICY","1"
"WOS:000252763900003","EDUCATION#POLICY"," 4","EDUCATION#POLICY","2"
"WOS:000264573300008","EDUCATION#POLICY"," 4","EDUCATION#POLICY","6"
"WOS:000284631400011","EDUCATION#POLICY"," 4","EDUCATION#POLICY","4"
"WOS:000320751000002","EDUCATION#POLICY"," 4","EDUCATION#POLICY","6"
"WOS:000333505400010","EDUCATION#POLICY"," 4","EDUCATION#POLICY","1"
"WOS:000337243200005","EDUCATION#POLICY"," 4","EDUCATION#POLICY","5"
"WOS:000367762500082","EDUCATION#POLICY"," 4","EDUCATION#POLICY","3"
"WOS:000369088600065","EDUCATION#POLICY"," 4","EDUCATION#POLICY","5"
"WOS:000372169000004","EDUCATION#POLICY"," 4","EDUCATION#POLICY","7"
"WOS:000382983100004","EDUCATION#POLICY"," 4","EDUCATION#POLICY","1"
"WOS:000385394900003","EDUCATION#POLICY"," 4","EDUCATION#POLICY","1"
"WOS:000422184000034","EDUCATION#POLICY"," 4","EDUCATION#POLICY","2"
"WOS:000423002500113","EDUCATION#POLICY"," 4","EDUCATION#POLICY","5"
"WOS:000430779600029","EDUCATION#POLICY"," 4","EDUCATION#POLICY","1"
"WOS:000431937500021","EDUCATION#POLICY"," 4","EDUCATION#POLICY","1"
"WOS:000457499200001","EDUCATION#POLICY"," 4","EDUCATION#POLICY","1"
"WOS:000463947200034","EDUCATION#POLICY"," 4","EDUCATION#POLICY","1"
"WOS:000467727400015","EDUCATION#POLICY"," 4","EDUCATION#POLICY","1"
"WOS:000476713800007","EDUCATION#POLICY"," 4","EDUCATION#POLICY","1"
"WOS:000481442100009","EDUCATION#POLICY"," 4","EDUCATION#POLICY","2"
"WOS:000487361700001","EDUCATION#POLICY"," 4","EDUCATION#POLICY","1"
"WOS:000519135100041","EDUCATION#POLICY"," 4","EDUCATION#POLICY","1"
"WOS:000555910700001","EDUCATION#POLICY"," 4","EDUCATION#POLICY","1"
"WOS:000579002800001","EDUCATION#POLICY"," 4","EDUCATION#POLICY","3"
"WOS:000612726200002","EDUCATION#POLICY"," 4","EDUCATION#POLICY","1"
"WOS:000644662500013","EDUCATION#POLICY"," 4","EDUCATION#POLICY","1"
"WOS:000662958100001","EDUCATION#POLICY"," 4","EDUCATION#POLICY","1"
"WOS:000683760600024","EDUCATION#POLICY"," 4","EDUCATION#POLICY","1"
"WOS:000686590300019","EDUCATION#POLICY"," 4","EDUCATION#POLICY","1"
"WOS:000212150800001","ENVIRONMENT#EDUCATION"," 4","ENVIRONMENT#EDUCATION","1"
"WOS:000224793300016","ENVIRONMENT#EDUCATION"," 4","ENVIRONMENT#EDUCATION","1"
"WOS:000233443600003","ENVIRONMENT#EDUCATION"," 4","ENVIRONMENT#EDUCATION","1"
"WOS:000248879800006","ENVIRONMENT#EDUCATION"," 4","ENVIRONMENT#EDUCATION","1"
"WOS:000316717600002","ENVIRONMENT#EDUCATION"," 4","ENVIRONMENT#EDUCATION","2"
"WOS:000324036400008","ENVIRONMENT#EDUCATION"," 4","ENVIRONMENT#EDUCATION","1"
"WOS:000326900800007","ENVIRONMENT#EDUCATION"," 4","ENVIRONMENT#EDUCATION","1"
"WOS:000340291000006","ENVIRONMENT#EDUCATION"," 4","ENVIRONMENT#EDUCATION","1"
"WOS:000344377800002","ENVIRONMENT#EDUCATION"," 4","ENVIRONMENT#EDUCATION","1"
"WOS:000372169000004","ENVIRONMENT#EDUCATION"," 4","ENVIRONMENT#EDUCATION","1"
"WOS:000382983100004","ENVIRONMENT#EDUCATION"," 4","ENVIRONMENT#EDUCATION","1"
"WOS:000388826700028","ENVIRONMENT#EDUCATION"," 4","ENVIRONMENT#EDUCATION","2"
"WOS:000393656500006","ENVIRONMENT#EDUCATION"," 4","ENVIRONMENT#EDUCATION","1"
"WOS:000422184000034","ENVIRONMENT#EDUCATION"," 4","ENVIRONMENT#EDUCATION","2"
"WOS:000423002500113","ENVIRONMENT#EDUCATION"," 4","ENVIRONMENT#EDUCATION","4"
"WOS:000430779600029","ENVIRONMENT#EDUCATION"," 4","ENVIRONMENT#EDUCATION","1"
"WOS:000437568000004","ENVIRONMENT#EDUCATION"," 4","ENVIRONMENT#EDUCATION","1"
"WOS:000457499200001","ENVIRONMENT#EDUCATION"," 4","ENVIRONMENT#EDUCATION","1"
"WOS:000467727400015","ENVIRONMENT#EDUCATION"," 4","ENVIRONMENT#EDUCATION","1"
"WOS:000487361700001","ENVIRONMENT#EDUCATION"," 4","ENVIRONMENT#EDUCATION","6"
"WOS:000500918900003","ENVIRONMENT#EDUCATION"," 4","ENVIRONMENT#EDUCATION","2"
"WOS:000507948200004","ENVIRONMENT#EDUCATION"," 4","ENVIRONMENT#EDUCATION","1"
"WOS:000548372100004","ENVIRONMENT#EDUCATION"," 4","ENVIRONMENT#EDUCATION","3"
"WOS:000548372100009","ENVIRONMENT#EDUCATION"," 4","ENVIRONMENT#EDUCATION","3"
"WOS:000555910700001","ENVIRONMENT#EDUCATION"," 4","ENVIRONMENT#EDUCATION","1"
"WOS:000561881200001","ENVIRONMENT#EDUCATION"," 4","ENVIRONMENT#EDUCATION","3"
"WOS:000620353800001","ENVIRONMENT#EDUCATION"," 4","ENVIRONMENT#EDUCATION","1"
"WOS:000652238900003","ENVIRONMENT#EDUCATION"," 4","ENVIRONMENT#EDUCATION","1"
"WOS:000686590300019","ENVIRONMENT#EDUCATION"," 4","ENVIRONMENT#EDUCATION","2"
"WOS:000430779600029","EQUAL#TRAINING"," 4","EQUAL#TRAINING","1"
"WOS:000648164700001","FORMAL EDUCATION"," 4","FORMAL EDUCATION","1"
"WOS:000669348500005","FORMAL EDUCATION"," 4","FORMAL EDUCATION","1"
"WOS:000316717600002","GENDER#EDUCATION"," 4","GENDER#EDUCATION","2"
"WOS:000405859500010","GENDER#EDUCATION"," 4","GENDER#EDUCATION","1"
"WOS:000443101400014","GENDER#EDUCATION"," 4","GENDER#EDUCATION","1"
"WOS:000472684600013","GENDER#EDUCATION"," 4","GENDER#EDUCATION","2"
"WOS:000635669500001","GENDER#EDUCATION"," 4","GENDER#EDUCATION","1"
"WOS:000522209300007","INCLUSION#SCHOOL"," 4","INCLUSION#SCHOOL","1"
"WOS:000088744500002","INCLUSION#TRAINING"," 4","INCLUSION#TRAINING","1"
"WOS:000430779600029","INCLUSION#TRAINING"," 4","INCLUSION#TRAINING","1"
"WOS:000088744500002","INDIGENOUS#EDUCATION"," 4","INDIGENOUS#EDUCATION","1"
"WOS:000238606600014","INDIGENOUS#EDUCATION"," 4","INDIGENOUS#EDUCATION","3"
"WOS:000390711100003","INFORMATION LITERACY#EDUCATION"," 4","INFORMATION LITERACY#EDUCATION","1"
"WOS:000547246100002","INFRASTRUCTURE#EDUCATION"," 4","INFRASTRUCTURE#EDUCATION","1"
"WOS:000555910700001","INFRASTRUCTURE#EDUCATION"," 4","INFRASTRUCTURE#EDUCATION","1"
"WOS:000410929100001","INTERCULTURAL#EDUCATION"," 4","INTERCULTURAL#EDUCATION","1"
"WOS:000683760600024","INTERCULTURAL#EDUCATION"," 4","INTERCULTURAL#EDUCATION","5"
"WOS:000333505400010","INTERNATIONAL#COOPERATION#EDUCATION"," 4","INTERNATIONAL#COOPERATION#EDUCATION","1"
"WOS:000548372100009","INTERNATIONAL#COOPERATION#EDUCATION"," 4","INTERNATIONAL#COOPERATION#EDUCATION","1"
"WOS:000579002800001","INTERNATIONAL#COOPERATION#EDUCATION"," 4","INTERNATIONAL#COOPERATION#EDUCATION","6"
"WOS:000238606600011","LEARNING#EDUCATION"," 4","LEARNING#EDUCATION","1"
"WOS:000252763900003","LEARNING#EDUCATION"," 4","LEARNING#EDUCATION","1"
"WOS:000274422200008","LEARNING#EDUCATION"," 4","LEARNING#EDUCATION","1"
"WOS:000283410400007","LEARNING#EDUCATION"," 4","LEARNING#EDUCATION","1"
"WOS:000333505400010","LEARNING#EDUCATION"," 4","LEARNING#EDUCATION","1"
"WOS:000385394900003","LEARNING#EDUCATION"," 4","LEARNING#EDUCATION","1"
"WOS:000388775100003","LEARNING#EDUCATION"," 4","LEARNING#EDUCATION","1"
"WOS:000390711100003","LEARNING#EDUCATION"," 4","LEARNING#EDUCATION","1"
"WOS:000393656500006","LEARNING#EDUCATION"," 4","LEARNING#EDUCATION","1"
"WOS:000423002500113","LEARNING#EDUCATION"," 4","LEARNING#EDUCATION","1"
"WOS:000436570100342","LEARNING#EDUCATION"," 4","LEARNING#EDUCATION","1"
"WOS:000437568000004","LEARNING#EDUCATION"," 4","LEARNING#EDUCATION","1"
"WOS:000455338100130","LEARNING#EDUCATION"," 4","LEARNING#EDUCATION","6"
"WOS:000459477100001","LEARNING#EDUCATION"," 4","LEARNING#EDUCATION","1"
"WOS:000471010300115","LEARNING#EDUCATION"," 4","LEARNING#EDUCATION","6"
"WOS:000500918900003","LEARNING#EDUCATION"," 4","LEARNING#EDUCATION","1"
"WOS:000503854600009","LEARNING#EDUCATION"," 4","LEARNING#EDUCATION","2"
"WOS:000513084000001","LEARNING#EDUCATION"," 4","LEARNING#EDUCATION","2"
"WOS:000522470900248","LEARNING#EDUCATION"," 4","LEARNING#EDUCATION","3"
"WOS:000547246100002","LEARNING#EDUCATION"," 4","LEARNING#EDUCATION","2"
"WOS:000548372100004","LEARNING#EDUCATION"," 4","LEARNING#EDUCATION","1"
"WOS:000561881200001","LEARNING#EDUCATION"," 4","LEARNING#EDUCATION","4"
"WOS:000579002800001","LEARNING#EDUCATION"," 4","LEARNING#EDUCATION","10"
"WOS:000583125400001","LEARNING#EDUCATION"," 4","LEARNING#EDUCATION","1"
"WOS:000645745800001","LEARNING#EDUCATION"," 4","LEARNING#EDUCATION","3"
"WOS:000227957400004","LEARNING#OUTCOMES"," 4","LEARNING#OUTCOMES","1"
"WOS:000374748400027","LEARNING#OUTCOMES"," 4","LEARNING#OUTCOMES","1"
"WOS:000436570100342","LEARNING#OUTCOMES"," 4","LEARNING#OUTCOMES","1"
"WOS:000238606600014","PEACE#EDUCATION"," 4","PEACE#EDUCATION","1"
"WOS:000264573300008","PEACE#EDUCATION"," 4","PEACE#EDUCATION","1"
"WOS:000324036400008","PEACE#EDUCATION"," 4","PEACE#EDUCATION","6"
"WOS:000583125400001","PEACE#EDUCATION"," 4","PEACE#EDUCATION","1"
"WOS:000274422200006","QUALITY#EDUCATION"," 4","QUALITY#EDUCATION","1"
"WOS:000284631400011","QUALITY#EDUCATION"," 4","QUALITY#EDUCATION","1"
"WOS:000423002500113","QUALITY#EDUCATION"," 4","QUALITY#EDUCATION","1"
"WOS:000430779600029","QUALITY#EDUCATION"," 4","QUALITY#EDUCATION","1"
"WOS:000433982500051","QUALITY#EDUCATION"," 4","QUALITY#EDUCATION","1"
"WOS:000437568000004","QUALITY#EDUCATION"," 4","QUALITY#EDUCATION","1"
"WOS:000463947200034","QUALITY#EDUCATION"," 4","QUALITY#EDUCATION","1"
"WOS:000471010300115","QUALITY#EDUCATION"," 4","QUALITY#EDUCATION","1"
"WOS:000500918900003","QUALITY#EDUCATION"," 4","QUALITY#EDUCATION","2"
"WOS:000516824600137","QUALITY#EDUCATION"," 4","QUALITY#EDUCATION","1"
"WOS:000548372100009","QUALITY#EDUCATION"," 4","QUALITY#EDUCATION","3"
"WOS:000548372100016","QUALITY#EDUCATION"," 4","QUALITY#EDUCATION","3"
"WOS:000579002800001","QUALITY#EDUCATION"," 4","QUALITY#EDUCATION","13"
